User,Card,Year,Month,Day,Time,Amount,Use Chip,Merchant Name,Zip,MCC,Errors?,Is Fraud?
1617,3,2008,8,3,14,508.05,2,4.24134E+18,,4814,0,1
1617,3,2008,11,27,7,109.38,2,-4.31714E+18,,5211,0,1
1617,3,2008,11,27,9,125.26,2,1.70491E+17,,5193,0,1
1617,3,2008,11,27,9,15.15,2,5.64529E+18,,3075,0,1
1617,3,2008,11,27,9,252.71,2,-2.15162E+18,,5816,0,1
1617,3,2008,11,27,11,103.93,2,-3.39554E+18,,5311,0,1
1618,0,2015,12,18,9,99.28,2,-2.04205E+18,,5815,0,1
1618,0,2015,12,18,12,137.35,1,4.33756E+18,7935,5912,0,1
1618,0,2015,12,18,12,82.66,2,1.70491E+17,,5193,0,1
1618,0,2015,12,18,12,78.48,2,6.39367E+18,,5733,0,1
1618,0,2015,12,18,13,90.14,2,1.91348E+18,,5300,0,1
1618,0,2015,12,18,14,218.31,2,5.76311E+18,,5310,0,1
1618,0,2015,12,18,14,220.31,2,-4.24141E+18,,7349,1,1
1618,0,2015,12,20,9,201.32,2,-1.93914E+18,,5045,0,1
1618,0,2015,12,20,12,130.41,0,-5.58917E+18,7927,5651,0,1
1618,0,2015,12,20,13,136.69,2,-5.43252E+17,,5977,0,1
1618,0,2015,12,20,13,74.96,1,-1.20874E+18,7927,5921,0,1
1619,0,2016,5,8,12,154.03,2,-4.28247E+18,,4829,0,1
1619,0,2016,5,8,13,68.73,2,-3.22076E+18,,5311,0,1
1619,0,2016,5,8,13,53,2,-3.73986E+18,,7832,0,1
1620,0,2016,8,21,10,49.33,2,-5.58112E+18,,5311,0,1
1620,0,2016,8,21,10,1.55,2,2.88419E+18,,5311,0,1
1620,3,2019,8,27,13,16.63,1,3.18952E+18,,5311,0,1
1620,3,2019,8,27,16,23.71,1,5.90183E+17,,5094,0,1
1620,3,2019,8,30,16,449,1,4.8349E+17,,3504,0,1
1620,3,2019,8,30,16,2.8,1,4.8349E+17,,3504,0,1
1620,3,2019,8,30,16,174,1,4.8349E+17,,3504,0,1
1620,3,2019,8,31,19,443.88,1,9.05774E+18,,5311,0,1
1620,3,2019,9,2,13,320.2,1,4.8349E+17,,3504,0,1
1620,3,2019,9,3,12,5.99,1,-2.45178E+17,,5311,0,1
1620,3,2019,9,5,15,61.04,1,-7.5187E+18,,5813,0,1
1620,4,2008,7,18,8,32.97,0,-4.34026E+18,60165,7922,0,1
1620,4,2008,7,18,10,159.08,2,-6.76107E+18,,5310,0,1
1620,4,2008,7,18,12,718.89,2,7.0356E+18,,5311,0,1
1620,4,2008,7,18,12,12.72,2,-3.39554E+18,,5311,0,1
1620,4,2008,7,18,14,118.03,2,3.18952E+18,,5311,0,1
1621,1,2007,11,14,8,64.44,2,4.87234E+18,,5732,0,1
1621,3,2019,8,9,18,96.97,1,-8.40529E+18,,5651,0,1
1621,3,2019,8,10,15,1.71,1,-7.14667E+18,,5970,0,1
1621,3,2019,8,16,15,6.23,1,6.0514E+18,,5310,0,1
1621,3,2019,8,20,11,52.25,1,-3.36283E+18,,7011,0,1
1622,0,2018,9,10,12,22.59,1,9.05774E+18,,5311,0,1
1622,0,2018,9,10,17,113.91,1,-2.45178E+17,,5311,0,1
1622,0,2018,9,10,18,76.76,1,4.11333E+18,,5814,1,1
1622,0,2018,9,12,12,11.62,1,6.0514E+18,,5310,0,1
1622,0,2018,9,14,13,20.88,1,3.18952E+18,,5311,0,1
1622,0,2018,9,19,17,11.44,1,5.50735E+18,,4121,0,1
1622,0,2018,9,24,10,90.2,1,9.05774E+18,,5311,1,1
1622,0,2018,9,24,13,94,1,-3.94366E+18,,5712,0,1
1622,0,2018,9,26,16,53.23,1,2.02755E+18,,5541,0,1
1622,0,2018,10,1,11,10.8,1,6.66197E+18,,5211,0,1
1622,1,2008,7,27,7,62.85,2,7.0356E+18,,5311,0,1
1622,1,2016,8,23,10,116,2,-1.90813E+18,,3771,0,1
1622,1,2016,8,23,10,1010.22,2,3.64656E+18,,5533,0,1
1622,1,2016,8,23,11,242.9,1,5.38014E+18,79329,5300,0,1
1622,1,2016,8,23,11,73.82,2,-4.28247E+18,,4829,0,1
1622,1,2016,8,23,11,188.63,1,8.73886E+18,79350,5411,0,1
1622,1,2016,8,28,9,-116,2,-1.90813E+18,,3771,0,1
1622,1,2016,8,28,9,356.37,2,-1.90813E+18,,3771,0,1
1622,1,2016,11,1,13,3.94,1,-9.13536E+18,79373,5411,0,1
1622,1,2016,11,1,13,115.97,2,-4.28247E+18,,4829,0,1
1622,1,2016,11,1,15,150.06,2,-3.39554E+18,,5311,0,1
1625,2,2016,8,14,16,42.84,2,6.45521E+18,,5815,1,1
1625,2,2016,8,14,18,47.92,2,-5.21142E+17,,5815,0,1
1625,2,2016,8,14,21,36.62,1,7.89985E+18,16137,5310,0,1
1625,3,2007,9,29,9,17.74,0,3.84706E+18,16153,5651,0,1
1625,3,2007,9,29,9,41.62,0,7.46598E+18,16148,7832,0,1
1625,3,2007,9,29,16,6.4,2,1.67088E+18,,5814,0,1
1625,3,2007,9,30,10,62.64,2,2.1223E+18,,5094,0,1
1625,3,2007,10,3,9,140.08,2,5.76311E+18,,5310,0,1
1625,3,2007,10,3,9,187.39,2,-3.69365E+18,,4814,1,1
1625,3,2016,10,23,14,41.68,2,-5.69364E+18,,4112,0,1
1625,3,2016,10,23,18,1000.09,2,6.75962E+18,,5311,0,1
1625,3,2016,10,25,14,2.38,2,-4.28247E+18,,4829,0,1
1625,3,2016,10,25,17,388.65,2,6.63873E+18,,5732,0,1
1627,1,2001,10,26,10,213.23,0,-1.54477E+18,,5932,0,1
1627,1,2001,10,26,12,367.69,0,2.36965E+18,,5712,0,1
1627,1,2001,10,26,15,7.36,0,-2.7195E+18,,5912,1,1
1627,1,2001,10,26,17,79.63,0,-7.82322E+18,,5310,0,1
1627,1,2001,10,27,13,318.02,0,-2.7195E+18,,5912,0,1
1627,1,2015,7,8,12,104.21,2,-4.28247E+18,,4829,0,1
1627,1,2015,7,8,16,97.15,0,-1.1519E+18,95626,5310,0,1
1627,1,2015,7,10,12,191.59,1,-6.36194E+18,95832,5094,0,1
1627,1,2015,7,12,9,0.69,1,-2.29883E+18,95814,5812,0,1
1627,3,2015,7,6,10,41.28,2,8.09919E+18,,7996,0,1
1627,3,2015,7,6,11,1168.85,2,-7.42199E+18,,4411,0,1
1627,3,2015,7,6,14,75.89,2,-4.28247E+18,,4829,0,1
1627,3,2015,7,6,14,95.11,1,-1.06905E+17,95817,5651,0,1
1627,3,2015,7,6,17,165.92,0,-6.0305E+18,95818,5300,0,1
1627,3,2015,7,7,12,120,2,1.90253E+17,,3359,0,1
1627,3,2015,7,8,10,288.86,0,4.19103E+18,95819,5300,0,1
1627,3,2015,7,8,10,104.65,1,-6.50925E+18,95613,5651,0,1
1627,3,2015,7,8,11,21,2,3.63555E+18,,5310,0,1
1627,3,2015,7,14,6,38.31,2,1.90253E+17,,3359,0,1
1627,3,2015,7,14,6,-120,2,1.90253E+17,,3359,0,1
1629,0,2018,11,19,13,54.81,1,-1.6423E+18,,5912,0,1
1629,0,2018,11,19,18,26.97,1,-2.45178E+17,,5311,0,1
1629,0,2018,11,21,18,10.92,1,2.91975E+18,,5932,0,1
1629,0,2018,11,22,13,69.58,1,5.90183E+17,,5094,0,1
1629,2,2008,1,11,12,6.74,2,6.09856E+18,,4214,0,1
1629,2,2008,1,11,12,321.89,2,-2.91654E+18,,5712,0,1
1629,2,2008,1,11,19,6.44,2,-5.84193E+18,,4121,0,1
1629,2,2008,1,13,17,7.01,0,-2.57034E+18,46107,5812,0,1
1629,2,2008,8,9,14,101.29,0,-8.7709E+18,46107,5300,0,1
1629,2,2008,8,9,16,272.44,2,5.76311E+18,,5310,0,1
1629,2,2008,8,10,15,9.65,2,-4.28247E+18,,4829,0,1
1629,2,2008,8,11,9,275.76,2,-3.69365E+18,,4814,0,1
1629,2,2008,10,30,8,81.01,2,7.47959E+18,,5311,0,1
1629,2,2008,10,30,9,89.51,2,-6.16004E+18,,4121,0,1
1629,2,2008,10,30,11,80.84,2,5.76311E+18,,5310,0,1
1629,2,2008,10,30,12,0.98,2,2.88419E+18,,5311,0,1
1629,2,2008,10,30,15,200.72,2,-5.40195E+18,,5651,0,1
1629,2,2008,12,1,8,14.37,0,-8.67225E+18,46107,8011,0,1
1629,2,2008,12,1,15,214.57,2,1.83964E+18,,3000,0,1
1629,2,2008,12,1,15,9.58,2,-6.76107E+18,,5310,0,1
1629,2,2008,12,1,16,9.63,2,4.11333E+18,,5814,0,1
1629,2,2012,1,15,17,377,2,-6.40666E+18,,3390,0,1
1629,2,2012,1,15,19,165.2,2,8.22648E+17,,5311,0,1
1629,2,2012,1,17,13,3.17,2,4.24134E+18,,4814,0,1
1629,2,2012,1,17,13,39.08,2,7.47959E+18,,5311,0,1
1629,2,2012,1,17,19,14.02,2,5.62583E+18,,7922,0,1
1629,2,2012,1,18,14,197.62,2,-4.28247E+18,,4829,0,1
1629,2,2012,1,21,17,74.91,2,-6.40666E+18,,3390,0,1
1629,2,2012,1,21,17,-377,2,-6.40666E+18,,3390,0,1
1629,4,2018,3,21,12,176.01,1,9.05774E+18,,5311,0,1
1629,4,2018,3,21,18,3.51,1,7.48862E+18,,5651,0,1
1629,4,2018,3,22,15,0.04,1,6.6665E+18,,5499,0,1
1630,0,2002,1,24,11,24.49,0,-3.22076E+18,94804,5311,0,1
1632,1,2016,11,13,10,463.35,2,-2.91654E+18,,5719,0,1
1633,1,2008,6,12,8,47.15,0,-4.62049E+18,28348,5813,0,1
1633,1,2008,6,12,8,23.61,0,4.54934E+18,28392,8099,0,1
1634,0,2007,11,21,8,174.92,2,-8.33838E+18,,4899,0,1
1634,0,2007,11,21,12,244.86,2,7.50185E+18,,4722,0,1
1634,0,2007,11,21,12,477.72,2,8.08093E+18,,5310,0,1
1634,0,2007,11,21,13,266,2,1.7153E+18,,3722,0,1
1634,0,2007,11,21,14,54.85,0,-5.92943E+18,39056,5812,0,1
1634,0,2007,11,22,11,-266,2,1.7153E+18,,3722,1,1
1634,0,2007,11,22,11,6.11,2,1.7153E+18,,3722,0,1
1634,0,2013,10,4,8,1.1,2,2.0865E+17,,5651,0,1
1634,0,2013,10,5,8,75.1,2,1.91348E+18,,5300,0,1
1634,0,2013,10,6,9,6.2,2,-4.28247E+18,,4829,0,1
1634,1,2008,3,6,8,104.52,2,-3.03858E+17,,5251,0,1
1634,1,2008,3,6,11,133.11,2,-7.81388E+17,,3009,0,1
1634,1,2008,3,6,12,98.4,2,3.66829E+18,,7801,0,1
1634,1,2008,3,6,15,493.31,2,5.75302E+18,,5311,0,1
1634,1,2008,3,7,7,76.48,2,-2.91654E+18,,5719,0,1
1634,1,2008,3,7,7,22.96,0,-3.57446E+18,39205,5300,0,1
1634,1,2008,3,7,9,39.08,2,8.74405E+15,,7801,1,1
1634,1,2008,3,7,9,367,2,5.23774E+18,,3775,0,1
1634,1,2008,3,9,9,370.45,2,5.23774E+18,,3775,0,1
1634,1,2008,3,9,9,-367,2,5.23774E+18,,3775,0,1
1634,2,2018,12,10,13,25.35,1,-2.45178E+17,,5311,0,1
1634,2,2018,12,10,18,742.79,1,3.18952E+18,,5311,0,1
1634,2,2018,12,12,16,15.16,1,2.91975E+18,,5932,0,1
1634,2,2018,12,12,16,14.42,1,6.99836E+18,,5411,0,1
1634,2,2018,12,19,16,87.11,1,1.90253E+17,,3359,0,1
1634,2,2018,12,20,10,36.88,1,3.01718E+18,,5921,0,1
1634,2,2018,12,24,12,26.57,1,-2.45178E+17,,5311,0,1
1634,2,2018,12,26,12,4.82,1,-7.27612E+17,,5411,0,1
1634,4,2016,4,10,11,171,1,-5.55779E+16,39158,7011,0,1
1634,4,2016,4,10,12,120.14,2,-3.22076E+18,,5311,0,1
1634,4,2016,4,10,13,36,2,-2.04205E+18,,5815,0,1
1634,4,2016,4,10,13,91.35,2,-5.21142E+17,,5815,0,1
1636,0,2010,5,13,4,135.91,2,5.76311E+18,,5310,0,1
1636,0,2010,5,13,7,196.01,2,1.70491E+17,,5193,0,1
1636,0,2010,5,13,9,23.47,2,-4.75206E+18,,4214,0,1
1636,0,2010,5,13,9,14.04,2,6.09856E+18,,4214,0,1
1636,0,2010,5,13,12,215.07,2,1.91348E+18,,5300,0,1
1636,0,2010,5,13,12,164.88,2,-3.39554E+18,,5311,0,1
1636,0,2010,5,13,12,79.77,2,4.87234E+18,,5732,0,1
1636,0,2010,5,14,6,0.46,2,-7.75907E+18,,5651,0,1
1636,0,2010,5,14,9,91.15,2,1.91348E+18,,5300,0,1
1636,0,2010,5,16,5,55.47,2,-2.04205E+18,,5815,0,1
1636,0,2010,5,16,7,45.31,2,9.05774E+18,,5311,0,1
1636,0,2010,5,16,10,124.65,2,9.05774E+18,,5311,0,1
1636,0,2010,5,16,13,42.18,2,1.91348E+18,,5300,0,1
1636,0,2010,5,17,6,50.12,0,-1.61517E+18,,5912,0,1
1636,0,2010,5,17,8,199.22,2,1.91348E+18,,5300,0,1
1636,1,2007,6,21,21,58.77,2,-3.39554E+18,,5311,0,1
1636,1,2007,6,23,11,1.33,0,-4.14013E+18,98606,5812,0,1
1636,1,2007,6,23,11,89.92,2,-3.65006E+18,,3007,0,1
1636,1,2007,6,23,16,40.84,0,-7.7565E+18,98664,5411,0,1
1636,1,2007,6,23,18,20.5,2,6.69846E+18,,4814,0,1
1636,1,2007,6,23,18,23.67,2,1.91348E+18,,5300,0,1
1636,1,2007,6,24,16,166.26,2,-1.59553E+18,,3005,0,1
1636,1,2008,1,10,7,61.58,2,4.9437E+18,,5816,1,1
1636,1,2008,1,10,7,109.97,2,-4.28247E+18,,4829,1,1
1636,3,2008,10,23,13,143.77,0,2.44617E+18,98683,7922,0,1
1636,3,2008,10,26,7,62.43,0,1.91348E+18,97106,5300,0,1
1636,3,2008,10,27,15,3.27,0,5.4271E+18,98684,5814,0,1
1636,3,2008,10,31,9,71.6,0,-4.28247E+18,98942,4829,0,1
1636,3,2008,10,31,11,84.93,0,-8.38608E+18,98684,7531,0,1
1636,3,2008,11,2,11,157.11,0,3.63555E+18,98686,5310,0,1
1636,3,2008,11,2,11,2.22,0,3.63555E+18,98686,5310,0,1
1636,3,2008,11,5,7,97.34,0,4.87234E+18,98901,5732,0,1
1636,3,2008,11,9,10,44.59,0,-2.16533E+18,98671,5311,0,1
1636,3,2008,11,9,12,50.97,0,1.91348E+18,98675,5300,0,1
1636,3,2008,11,9,12,0.31,0,-4.28247E+18,97212,4829,0,1
1638,0,2001,2,24,8,85.74,0,6.57794E+18,94662,5211,0,1
1638,0,2015,4,21,12,14.83,2,9.05774E+18,,5311,0,1
1638,0,2015,4,21,14,0.14,1,-8.03755E+18,45874,8043,0,1
1638,0,2015,4,21,14,263.53,2,-3.65006E+18,,3007,0,1
1638,0,2015,4,21,16,137.29,2,3.37495E+17,,7801,0,1
1638,0,2015,4,21,17,248.05,2,1.91348E+18,,5300,0,1
1638,0,2015,4,22,9,31.9,2,-7.42109E+18,,5311,0,1
1638,0,2015,4,22,10,176.8,1,4.12233E+18,45850,5310,0,1
1638,0,2015,4,22,14,79.35,2,1.70491E+17,,5193,0,1
1638,0,2015,4,22,14,172.21,2,-2.45178E+17,,5311,0,1
1638,4,2016,10,2,13,1.71,1,-4.58991E+17,45898,7832,0,1
1638,4,2016,10,2,13,90.77,2,-5.84193E+18,,4121,0,1
1638,4,2016,10,2,14,243.54,2,1.91348E+18,,5300,0,1
1639,0,2016,11,29,10,65.32,2,-5.46792E+18,,5912,0,1
1640,3,2016,11,6,16,287.16,2,5.2328E+18,,5814,0,1
1640,3,2016,11,6,16,72.95,2,-4.28247E+18,,4829,0,1
1640,3,2016,11,6,16,91.91,2,-4.28247E+18,,4829,0,1
1641,0,2008,6,27,14,119.11,2,-4.28247E+18,,4829,0,1
1641,0,2008,6,27,14,299.63,2,-4.28247E+18,,4829,0,1
1641,0,2008,6,27,15,221.48,2,1.91348E+18,,5300,0,1
1641,0,2008,6,28,8,5.52,2,1.91348E+18,,5300,0,1
1641,0,2008,6,28,8,101.85,2,9.05774E+18,,5311,0,1
1641,0,2009,1,12,7,93.43,2,8.08093E+18,,5310,1,1
1641,1,2016,1,3,14,0.09,2,-3.69365E+18,,4814,0,1
1641,1,2016,1,3,16,132.32,2,7.47959E+18,,5311,0,1
1641,1,2019,5,30,10,0.77,1,-2.45178E+17,,5311,0,1
1641,1,2019,5,30,10,10.82,1,-8.83014E+18,,5211,0,1
1641,1,2019,5,30,13,0.88,1,9.05774E+18,,5311,0,1
1641,1,2019,5,31,12,27.82,1,-8.83014E+18,,5211,0,1
1641,1,2019,5,31,19,94.72,1,2.91975E+18,,5932,0,1
1641,1,2019,6,1,16,90.53,1,3.18952E+18,,5311,0,1
1641,1,2019,6,1,17,638.85,1,-3.39554E+18,,5311,0,1
1641,1,2019,6,4,12,1.41,1,-6.01867E+18,,5947,0,1
1641,1,2019,6,4,14,1.5,1,5.50735E+18,,4121,0,1
1641,1,2019,6,4,17,47.04,1,-8.83014E+18,,5211,0,1
1641,1,2019,6,7,11,0.02,1,6.99836E+18,,5411,0,1
1641,1,2019,6,7,15,4.81,1,-7.27612E+17,,5411,0,1
1641,1,2019,6,13,12,79.73,1,6.0514E+18,,5310,0,1
1641,3,2010,1,12,21,1014.41,2,-7.57659E+18,,4411,0,1
1641,3,2010,1,16,1,95.92,2,-1.67718E+18,,5310,0,1
1641,3,2010,1,18,2,27.01,2,1.91348E+18,,5300,0,1
1641,3,2010,1,19,1,77.92,2,-5.90412E+18,,5719,0,1
1641,3,2010,1,22,19,352,2,1.27047E+18,,3730,0,1
1641,3,2010,1,22,22,38.58,2,-8.52159E+18,,4131,0,1
1641,3,2010,1,22,23,437,2,1.7153E+18,,3722,0,1
1641,3,2010,1,23,2,204.69,2,8.08093E+18,,5310,0,1
1641,3,2010,1,23,16,205.2,2,1.27047E+18,,3730,0,1
1641,3,2010,1,23,16,-352,2,1.27047E+18,,3730,0,1
1641,3,2010,1,23,21,-437,2,1.7153E+18,,3722,0,1
1641,3,2010,1,23,21,243.45,2,1.7153E+18,,3722,0,1
1641,3,2010,1,26,23,0.04,2,3.41453E+18,,5651,0,1
1643,0,2016,9,15,10,376.72,2,7.0356E+18,,5311,0,1
1643,0,2016,9,15,12,54.87,1,7.38339E+17,80037,5411,0,1
1643,0,2016,9,15,13,38.32,1,-7.12821E+18,80230,5912,0,1
1643,0,2016,9,15,15,0.05,2,-5.90412E+18,,5719,0,1
1643,3,2016,4,17,11,57,2,5.62583E+18,,7922,0,1
1643,3,2016,4,17,14,233.14,2,1.91348E+18,,5300,0,1
1643,3,2016,4,17,14,158.41,2,-4.28247E+18,,4829,0,1
1643,3,2016,11,24,13,17.67,2,1.91348E+18,,5300,0,1
1643,3,2016,11,24,14,241.15,2,6.69846E+18,,4814,0,1
1643,3,2016,11,24,16,106.38,2,-5.43252E+17,,5977,0,1
1643,3,2016,11,24,16,108.7,0,-1.12549E+18,80202,5912,0,1
1644,3,2009,2,18,7,113.82,2,6.63873E+18,,5732,0,1
1644,3,2009,2,18,7,11.76,2,6.13694E+18,,5045,0,1
1644,3,2009,2,18,8,74.23,0,5.14913E+18,32935,5094,0,1
1644,3,2009,2,18,8,600.05,2,6.69846E+18,,4814,1,1
1644,3,2009,2,18,9,324,2,7.83406E+18,,3395,0,1
1644,3,2009,2,23,2,203.99,2,7.83406E+18,,3395,0,1
1644,3,2009,2,23,2,-324,2,7.83406E+18,,3395,1,1
1644,4,2003,2,3,4,83.42,2,-2.91017E+18,,5712,0,1
1644,4,2003,2,3,4,1.42,2,1.91348E+18,,5300,0,1
1644,4,2003,2,3,5,2.84,2,-7.14667E+18,,5970,0,1
1644,4,2003,2,3,5,7.9,2,-5.58112E+18,,5311,0,1
1645,0,2008,8,25,10,252,2,-8.56695E+18,,3640,0,1
1645,0,2008,8,25,12,84.98,2,-2.45178E+17,,5311,0,1
1645,0,2008,8,25,13,6.72,2,-1.93914E+18,,5045,0,1
1645,0,2008,8,25,13,184.98,2,1.69805E+18,,7922,0,1
1645,0,2008,8,28,7,195.62,2,-1.39682E+18,,5816,0,1
1645,0,2008,8,30,7,-252,2,-8.56695E+18,,3640,0,1
1645,0,2008,8,30,7,444.56,2,-8.56695E+18,,3640,0,1
1645,3,2016,8,30,11,203.18,2,-4.28247E+18,,4829,0,1
1645,3,2016,8,30,11,9.6,0,-4.67754E+18,12455,5912,0,1
1645,3,2016,8,30,11,118.27,2,1.10833E+18,,4899,0,1
1647,1,2018,3,7,16,49.95,1,-1.6423E+18,,5912,0,1
1647,1,2018,3,8,16,43.99,1,-2.45178E+17,,5311,0,1
1647,1,2018,3,15,14,53.84,1,6.99836E+18,,5411,0,1
1647,1,2018,3,15,19,90.91,1,7.48862E+18,,5651,0,1
1647,1,2018,3,16,12,79.61,1,-3.39554E+18,,5311,0,1
1647,1,2018,3,21,10,1.11,1,-1.6423E+18,,5912,0,1
1647,1,2018,3,21,13,89,1,6.0514E+18,,5310,0,1
1647,1,2018,3,21,16,70.77,1,9.05774E+18,,5311,0,1
1647,1,2018,3,23,14,45.86,1,6.99836E+18,,5411,0,1
1647,1,2018,3,26,10,8.36,1,-1.6423E+18,,5912,0,1
1647,1,2018,3,28,12,27.73,1,-3.39554E+18,,5311,0,1
1648,0,2018,1,18,16,169.34,1,4.57388E+18,,5045,0,1
1648,0,2018,1,22,15,47.73,1,2.91975E+18,,5932,0,1
1648,0,2018,1,22,17,117,1,-3.36283E+18,,7011,0,1
1648,0,2018,1,25,12,-117,1,-3.36283E+18,,7011,0,1
1648,0,2018,1,25,15,75,1,2.02755E+18,,5541,0,1
1648,0,2018,1,26,11,68.42,1,-1.6423E+18,,5912,0,1
1648,0,2018,1,26,11,5.65,1,3.18952E+18,,5311,0,1
1648,0,2018,1,26,18,0.37,1,-1.28808E+18,,5499,0,1
1648,0,2018,1,29,10,513.81,1,-8.80451E+18,,5712,0,1
1648,0,2018,1,31,13,4.49,1,-2.45178E+17,,5311,0,1
1648,0,2018,2,1,14,52.12,1,6.0514E+18,,5310,0,1
1648,0,2018,2,2,18,23.74,1,-7.9481E+17,,5814,0,1
1648,0,2018,2,5,10,47.64,1,9.05774E+18,,5311,0,1
1648,0,2018,2,5,16,94.05,1,9.05774E+18,,5311,0,1
1648,0,2018,2,8,15,1.39,1,6.0514E+18,,5310,0,1
1648,0,2018,2,8,15,15.96,1,6.0514E+18,,5310,0,1
1649,0,2012,6,20,10,49.51,2,1.91348E+18,,5300,0,1
1649,0,2012,6,21,18,173.25,2,-7.89397E+18,,3260,0,1
1649,0,2012,6,21,18,0.32,2,1.69805E+18,,7922,0,1
1649,0,2012,6,21,19,9.55,2,4.64574E+18,,7996,0,1
1649,0,2012,6,22,13,0.31,2,-2.04205E+18,,5815,0,1
1649,0,2012,6,24,19,70.49,2,9.05774E+18,,5311,0,1
1649,0,2012,6,24,19,1.6,2,4.64574E+18,,7996,0,1
1649,0,2012,6,26,14,121.05,2,9.05774E+18,,5311,1,1
1649,2,2009,2,4,8,6.22,2,-2.87577E+18,,5310,0,1
1649,2,2009,2,4,8,144.93,2,2.1223E+18,,5094,0,1
1649,2,2009,2,4,11,153.62,2,7.31834E+18,,7996,0,1
1649,2,2009,2,7,12,146.31,0,-4.23311E+18,68008,5193,0,1
1649,2,2015,6,14,10,23.01,2,1.91348E+18,,5300,0,1
1649,2,2015,6,14,10,152.8,2,3.41453E+18,,5651,0,1
1649,2,2015,6,15,9,187.51,2,2.1223E+18,,5094,0,1
1649,2,2015,6,15,9,9,2,6.09856E+18,,4214,0,1
1649,2,2015,6,15,10,232.32,2,8.38425E+17,,4814,0,1
1649,2,2015,6,15,12,104.23,2,-4.28247E+18,,4829,0,1
1649,2,2015,6,15,12,28.74,2,8.37304E+18,,3144,0,1
1649,2,2015,6,15,13,226.52,2,-7.57659E+18,,4411,0,1
1649,2,2016,3,8,10,368.31,2,3.63555E+18,,5310,0,1
1649,2,2016,3,8,15,102.29,2,6.45521E+18,,5815,0,1
1649,2,2016,3,8,15,84.27,2,2.1223E+18,,5094,0,1
1649,2,2016,3,8,16,277.8,2,-1.11958E+18,,5045,0,1
1650,1,2016,4,28,11,51.16,2,-5.84193E+18,,4121,0,1
1650,1,2016,4,28,11,25.91,2,1.91348E+18,,5300,0,1
1650,1,2016,8,21,12,236.88,2,2.88419E+18,,5311,0,1
1651,0,2008,10,29,15,16.28,0,-4.08351E+18,3609,5912,0,1
1651,0,2008,10,30,8,4.19,0,4.72291E+18,3609,5411,0,1
1651,0,2008,10,30,10,100.4,0,5.40492E+18,5149,5310,0,1
1651,0,2008,10,30,10,2.01,0,1.79919E+18,3609,5499,0,1
1654,1,2016,6,7,13,95.33,2,-6.16004E+18,,4121,0,1
1654,1,2018,2,19,14,96.52,1,-3.39554E+18,,5311,0,1
1654,1,2018,2,21,12,49.76,1,-5.67429E+18,,5733,0,1
1654,1,2018,2,22,19,0.4,1,3.41453E+18,,5651,0,1
1654,1,2018,2,23,18,65.2,1,6.66197E+18,,5211,0,1
1654,1,2018,2,23,18,29.72,1,-2.45178E+17,,5311,0,1
1654,1,2018,2,28,15,253.08,1,-7.80705E+18,,3684,0,1
1654,1,2018,2,28,17,5.48,1,9.05774E+18,,5311,0,1
1654,3,2016,9,18,10,109.79,2,5.75302E+18,,5311,0,1
1654,3,2016,9,18,10,67.76,2,2.1223E+18,,5094,0,1
1654,3,2016,9,18,10,140.61,2,4.24134E+18,,4814,0,1
1654,3,2018,7,23,19,8.69,1,5.90183E+17,,5094,0,1
1654,3,2018,7,26,12,92.57,1,3.18952E+18,,5311,0,1
1654,3,2018,7,26,15,54.29,1,-2.45178E+17,,5311,0,1
1654,3,2018,7,30,12,17.99,1,6.99836E+18,,5411,0,1
1654,3,2018,7,30,19,8.62,1,6.99836E+18,,5411,0,1
1654,3,2018,8,1,17,1.04,1,7.48862E+18,,5651,0,1
1654,3,2018,8,1,17,13.08,1,2.91975E+18,,5932,0,1
1656,0,2010,3,18,8,150.71,2,-2.87577E+18,,5310,0,1
1656,0,2010,3,18,9,20.82,2,6.09856E+18,,4214,0,1
1656,0,2010,3,18,10,0.28,2,5.05184E+18,,5941,0,1
1656,0,2010,3,18,10,163.44,2,-6.76107E+18,,5310,1,1
1656,0,2010,3,18,12,110.7,2,6.63873E+18,,5732,0,1
1656,0,2010,3,19,8,146.75,2,-5.69364E+18,,4112,0,1
1656,0,2016,7,7,10,347.88,1,-5.46214E+18,36804,5912,0,1
1656,0,2016,7,7,10,105.63,2,-3.69365E+18,,4814,0,1
1656,0,2016,7,7,11,24.91,2,1.91348E+18,,5300,0,1
1656,0,2016,7,7,11,95.09,1,2.45231E+18,36801,5411,0,1
1656,0,2018,7,12,11,18.27,1,-7.9481E+17,,5814,0,1
1656,0,2018,7,12,19,85.59,1,9.05774E+18,,5311,1,1
1656,0,2018,7,16,11,8.77,1,7.48862E+18,,5651,0,1
1656,0,2018,7,16,16,445,1,-3.36283E+18,,7011,0,1
1656,0,2018,7,16,18,21.91,1,6.99836E+18,,5411,0,1
1656,0,2018,7,27,11,5.05,1,-7.27612E+17,,5411,0,1
1656,0,2018,7,27,16,136.13,1,4.57388E+18,,5045,0,1
1656,0,2018,8,1,16,0.18,1,6.0514E+18,,5310,0,1
1656,0,2018,8,1,19,47.58,1,-7.5187E+18,,5813,0,1
1656,0,2018,8,2,14,138.17,1,1.7153E+18,,3722,0,1
1656,0,2018,8,2,14,203,1,1.7153E+18,,3722,0,1
1656,0,2018,8,2,18,13.17,1,6.99836E+18,,5411,0,1
1656,0,2018,8,2,18,426,1,-7.80705E+18,,3684,0,1
1656,0,2018,8,2,18,41.22,1,-7.80705E+18,,3684,0,1
