User,Card,Year,Month,Day,Time,Amount,Use Chip,Merchant Name,Merchant City,Merchant State,Zip,MCC,Errors?,Is Fraud?
1508,2,2008,4,27,15:38,$163.03,Online Transaction,2.88419E+18,ONLINE,,,5311,,Yes
1508,2,2008,4,28,7:18,$191.77,Online Transaction,1.91348E+18,ONLINE,,,5300,,Yes
1508,2,2008,4,28,8:32,$62.52,Online Transaction,7.69648E+18,ONLINE,,,5533,,Yes
1508,2,2008,4,28,9:48,$20.48,Online Transaction,-2.16533E+18,ONLINE,,,5311,,Yes
1508,2,2008,5,2,10:08,$-308.00,Online Transaction,-7.80705E+18,ONLINE,,,3684,,Yes
1508,2,2008,5,2,10:10,$0.20,Online Transaction,-7.80705E+18,ONLINE,,,3684,,Yes
1508,2,2008,6,2,15:22,$32.35,Online Transaction,4.57388E+18,ONLINE,,,5045,,Yes
1508,2,2008,6,2,16:52,$99.67,Online Transaction,-4.28247E+18,ONLINE,,,4829,,Yes
1508,2,2008,6,2,16:53,$160.56,Online Transaction,-2.16533E+18,ONLINE,,,5311,,Yes
1508,2,2008,6,2,18:59,$117.10,Online Transaction,5.81722E+18,ONLINE,,,5912,,Yes
1508,2,2018,8,16,12:07,$133.80,Chip Transaction,-1.6423E+18,Rome,Italy,,5912,,Yes
1508,4,2019,6,11,17:33,$27.02,Chip Transaction,5.90183E+17,Rome,Italy,,5094,,Yes
1508,4,2019,6,11,18:49,$0.95,Chip Transaction,4.57388E+18,Rome,Italy,,5045,,Yes
1508,4,2019,6,14,12:02,$238.39,Chip Transaction,-5.54669E+17,Rome,Italy,,3008,,Yes
1511,1,2008,4,28,10:12,$89.05,Online Transaction,1.91348E+18,ONLINE,,,5300,,Yes
1511,1,2008,4,28,10:30,$260.13,Online Transaction,4.87234E+18,ONLINE,,,5732,,Yes
1511,1,2008,4,28,10:58,$42.94,Online Transaction,1.91348E+18,ONLINE,,,5300,,Yes
1511,1,2008,4,28,14:49,$1.59,Online Transaction,-4.95662E+18,ONLINE,,,5193,,Yes
1511,1,2008,4,28,15:05,$14.53,Online Transaction,-4.28247E+18,ONLINE,,,4829,,Yes
1511,1,2008,4,28,15:10,$39.20,Online Transaction,-4.31714E+18,ONLINE,,,5211,,Yes
1512,2,2016,3,15,10:07,$173.43,Online Transaction,-3.28934E+18,ONLINE,,,4899,,Yes
1512,2,2016,3,15,14:49,$188.66,Swipe Transaction,5.36794E+18,Bay City,TX,77404,5310,,Yes
1512,2,2016,3,15,15:21,$7.42,Online Transaction,-5.69364E+18,ONLINE,,,4112,,Yes
1514,3,2005,6,1,12:18,$60.50,Swipe Transaction,-2.2536E+18,Crete,NE,68333,7922,,Yes
1514,3,2005,6,1,13:40,$30.06,Online Transaction,5.85304E+18,ONLINE,,,5533,,Yes
1514,3,2016,10,11,10:02,$457.71,Online Transaction,7.47959E+18,ONLINE,,,5311,,Yes
1514,3,2016,10,11,10:22,$44.70,Online Transaction,7.27222E+18,ONLINE,,,5193,,Yes
1514,3,2016,10,11,13:22,$146.11,Online Transaction,4.9437E+18,ONLINE,,,5816,,Yes
1514,3,2016,10,11,13:24,$18.42,Online Transaction,-3.22076E+18,ONLINE,,,5311,,Yes
1514,3,2018,11,30,9:18,$66.31,Online Transaction,-4.95662E+18,ONLINE,,,5193,,Yes
1514,3,2018,11,30,16:34,$33.29,Online Transaction,-8.40529E+18,ONLINE,,,5651,,Yes
1514,3,2018,11,30,17:59,$174.19,Chip Transaction,-2.74446E+18,Marion,OH,43301,5300,,Yes
1514,3,2018,12,1,11:13,$125.37,Online Transaction,-1.67718E+18,ONLINE,,,5310,,Yes
1514,3,2018,12,1,12:17,$27.44,Online Transaction,2.88419E+18,ONLINE,,,5311,,Yes
1514,3,2018,12,1,15:21,$2.94,Online Transaction,4.9437E+18,ONLINE,,,5816,,Yes
1514,3,2018,12,1,18:17,$74.94,Online Transaction,1.91348E+18,ONLINE,,,5300,,Yes
1514,4,2013,11,1,6:33,$122.83,Online Transaction,4.9437E+18,ONLINE,,,5816,,Yes
1514,4,2013,11,1,6:54,$144.81,Online Transaction,-4.28247E+18,ONLINE,,,4829,,Yes
1514,4,2013,11,1,8:08,$67.02,Swipe Transaction,-7.12068E+18,Wooster,OH,44691,5733,,Yes
1514,4,2013,11,1,8:10,$89.78,Online Transaction,1.70491E+17,ONLINE,,,5193,,Yes
1514,4,2013,11,1,9:07,$287.14,Online Transaction,-2.91017E+18,ONLINE,,,5712,,Yes
1514,4,2013,11,1,9:36,$1480.98,Swipe Transaction,2.42231E+18,Strasburg,OH,44680,7549,,Yes
1514,4,2013,11,1,9:43,$0.63,Online Transaction,-4.28247E+18,ONLINE,,,4829,,Yes
1514,4,2013,11,1,13:12,$96.63,Online Transaction,-3.22076E+18,ONLINE,,,5311,,Yes
1514,4,2013,11,1,13:24,$27.41,Online Transaction,8.40186E+18,ONLINE,,,3006,,Yes
1514,4,2013,11,1,15:04,$123.62,Online Transaction,9.05774E+18,ONLINE,,,5311,,Yes
1514,4,2013,11,2,7:05,$191.19,Swipe Transaction,-9.00923E+18,Strasburg,OH,44680,7922,,Yes
1514,4,2013,11,2,7:12,$55.98,Online Transaction,7.47959E+18,ONLINE,,,5311,,Yes
1514,4,2013,11,2,8:51,$56.70,Online Transaction,2.1223E+18,ONLINE,,,5094,,Yes
1514,6,2013,11,29,7:06,$1.40,Online Transaction,4.11333E+18,ONLINE,,,5814,,Yes
1514,6,2013,11,29,14:42,$109.82,Online Transaction,-7.42109E+18,ONLINE,,,5311,,Yes
1514,6,2013,11,29,14:58,$0.40,Swipe Transaction,-9.12391E+18,Strasburg,OH,44680,5300,,Yes
1514,6,2013,11,30,6:32,$181.65,Online Transaction,5.92371E+18,ONLINE,,,5045,,Yes
1514,6,2013,11,30,6:56,$26.91,Online Transaction,-2.45178E+17,ONLINE,,,5311,,Yes
1514,6,2013,11,30,8:04,$55.21,Online Transaction,-4.28247E+18,ONLINE,,,4829,,Yes
1514,6,2013,11,30,9:14,$134.84,Online Transaction,-8.11299E+18,ONLINE,,,4511,,Yes
1514,6,2013,11,30,10:08,$34.35,Online Transaction,-3.39554E+18,ONLINE,,,5311,,Yes
1514,6,2013,11,30,10:08,$77.59,Swipe Transaction,-3.85065E+18,Strasburg,OH,44680,5812,,Yes
1514,6,2013,11,30,12:53,$0.77,Online Transaction,-7.14667E+18,ONLINE,,,5970,,Yes
1514,6,2013,11,30,16:18,$63.59,Online Transaction,-4.28247E+18,ONLINE,,,4829,,Yes
1514,6,2013,12,1,10:37,$69.53,Online Transaction,-4.28247E+18,ONLINE,,,4829,,Yes
1514,6,2013,12,1,10:48,$158.35,Online Transaction,-2.04205E+18,ONLINE,,,5815,,Yes
1514,6,2013,12,2,11:00,$208.59,Online Transaction,1.69805E+18,ONLINE,,,7922,,Yes
1514,6,2015,4,6,9:21,$289.22,Online Transaction,6.75962E+18,ONLINE,,,5311,,Yes
1514,6,2015,4,6,9:37,$61.02,Online Transaction,-4.28247E+18,ONLINE,,,4829,,Yes
1514,6,2015,4,6,10:32,$84.94,Online Transaction,-5.90412E+18,ONLINE,,,5719,,Yes
1514,6,2015,4,6,10:49,$10.52,Online Transaction,-5.51332E+17,ONLINE,,,4411,,Yes
1514,6,2015,4,7,11:06,$168.77,Online Transaction,-4.28247E+18,ONLINE,,,4829,,Yes
1514,6,2015,4,7,12:04,$253.89,Online Transaction,-1.59553E+18,ONLINE,,,3005,,Yes
1514,6,2015,4,7,12:39,$36.59,Online Transaction,-4.28247E+18,ONLINE,,,4829,,Yes
1514,6,2015,4,8,16:29,$39.74,Online Transaction,-2.16533E+18,ONLINE,,,5311,,Yes
1514,6,2015,4,10,9:00,$49.32,Online Transaction,-4.28247E+18,ONLINE,,,4829,,Yes
1514,6,2015,4,10,9:50,$88.29,Online Transaction,-5.21142E+17,ONLINE,,,5815,,Yes
1514,6,2016,5,12,10:07,$35.76,Online Transaction,2.88419E+18,ONLINE,,,5311,,Yes
1514,6,2016,5,12,10:23,$42.79,Online Transaction,5.05184E+18,ONLINE,,,5941,,Yes
1515,0,2018,12,26,19:24,$54.84,Chip Transaction,-8.80451E+18,Rome,Italy,,5712,,Yes
1515,0,2018,12,28,12:10,$3.96,Chip Transaction,6.99836E+18,Rome,Italy,,5411,,Yes
1515,0,2018,12,31,13:04,$102.44,Chip Transaction,7.48862E+18,Rome,Italy,,5651,,Yes
1515,0,2018,12,31,13:18,$30.04,Chip Transaction,-7.27612E+17,Rome,Italy,,5411,,Yes
1515,2,2013,9,27,10:00,$156.70,Online Transaction,1.91348E+18,ONLINE,,,5300,,Yes
1515,2,2013,9,27,10:25,$69.65,Online Transaction,6.13694E+18,ONLINE,,,5045,,Yes
1515,2,2013,9,27,11:27,$98.55,Online Transaction,5.76311E+18,ONLINE,,,5310,,Yes
1515,2,2013,9,27,11:43,$202.69,Online Transaction,5.62583E+18,ONLINE,,,7922,,Yes
1515,2,2013,9,28,7:13,$96.91,Online Transaction,2.88419E+18,ONLINE,,,5311,,Yes
1515,2,2013,9,28,7:53,$124.30,Online Transaction,1.91348E+18,ONLINE,,,5300,,Yes
1515,2,2013,9,28,8:56,$742.86,Online Transaction,1.83964E+18,ONLINE,,,3000,,Yes
1515,2,2013,9,29,5:31,$4.33,Online Transaction,8.74405E+15,ONLINE,,,7801,,Yes
1515,2,2016,12,15,12:48,$58.66,Online Transaction,-6.16004E+18,ONLINE,,,4121,,Yes
1515,2,2016,12,15,13:07,$81.41,Online Transaction,-6.76107E+18,ONLINE,,,5310,,Yes
1515,2,2016,12,15,14:08,$110.67,Online Transaction,1.91348E+18,ONLINE,,,5300,,Yes
1515,3,2010,12,23,6:02,$2.87,Swipe Transaction,-4.44485E+18,Port au Prince,Haiti,,5211,,Yes
1515,3,2010,12,23,6:12,$49.18,Online Transaction,-2.04205E+18,ONLINE,,,5815,,Yes
1515,3,2010,12,23,11:25,$75.07,Online Transaction,3.16246E+18,ONLINE,,,5814,,Yes
1515,3,2010,12,23,13:59,$1.17,Online Transaction,9.05774E+18,ONLINE,,,5311,,Yes
1515,3,2010,12,23,14:01,$190.00,Online Transaction,3.69472E+18,ONLINE,,,4722,,Yes
1515,3,2010,12,24,6:33,$261.94,Swipe Transaction,-9.05771E+18,Port au Prince,Haiti,,5651,,Yes
1515,3,2010,12,30,7:37,$-190.00,Online Transaction,3.69472E+18,ONLINE,,,4722,,Yes
1515,3,2010,12,30,7:46,$457.44,Online Transaction,3.69472E+18,ONLINE,,,4722,,Yes
1515,4,2016,7,14,10:00,$341.49,Online Transaction,6.62128E+18,ONLINE,,,5814,,Yes
1515,5,2008,5,30,12:24,$19.35,Online Transaction,-3.22076E+18,ONLINE,,,5311,,Yes
1515,5,2008,6,1,18:00,$10.91,Online Transaction,-2.91654E+18,ONLINE,,,5712,,Yes
1515,5,2013,11,15,7:36,$82.06,Online Transaction,-2.45178E+17,ONLINE,,,5311,,Yes
1515,5,2013,11,15,8:28,$235.40,Online Transaction,3.45276E+18,ONLINE,,,3174,,Yes
1515,5,2013,11,15,12:58,$82.76,Online Transaction,1.69805E+18,ONLINE,,,7922,,Yes
1515,5,2013,11,16,7:52,$102.03,Online Transaction,6.45521E+18,ONLINE,,,5815,,Yes
1515,5,2013,11,16,10:14,$162.04,Online Transaction,6.75962E+18,ONLINE,,,5311,,Yes
1515,5,2013,11,16,11:41,$208.90,Swipe Transaction,-9.12391E+18,Strasburg,OH,44680,5300,,Yes
1515,5,2013,11,17,6:56,$82.04,Online Transaction,-4.28247E+18,ONLINE,,,4829,,Yes
1515,5,2013,11,18,5:46,$97.58,Online Transaction,1.91348E+18,ONLINE,,,5300,,Yes
1515,5,2013,11,18,5:53,$77.68,Online Transaction,-2.91654E+18,ONLINE,,,5719,,Yes
1515,5,2013,11,18,8:33,$468.00,Online Transaction,4.55289E+18,ONLINE,,,3596,,Yes
1515,5,2013,11,18,8:47,$35.48,Online Transaction,-2.91654E+18,ONLINE,,,5719,,Yes
1515,5,2013,11,18,10:28,$24.02,Online Transaction,-3.22076E+18,ONLINE,,,5311,,Yes
1515,5,2013,11,18,12:32,$49.96,Swipe Transaction,-7.2729E+18,Bellville,OH,44813,7832,,Yes
1515,5,2013,11,18,14:34,$178.95,Swipe Transaction,2.29516E+18,Sugarcreek,OH,44681,7995,,Yes
1515,5,2013,11,22,6:39,$-468.00,Online Transaction,4.55289E+18,ONLINE,,,3596,,Yes
1515,5,2013,11,22,6:55,$667.77,Online Transaction,4.55289E+18,ONLINE,,,3596,,Yes
1515,5,2013,11,22,7:23,$114.82,Online Transaction,-3.22076E+18,ONLINE,,,5311,,Yes
1515,5,2019,4,5,12:40,$286.85,Chip Transaction,-1.6423E+18,Rome,Italy,,5912,,Yes
1515,5,2019,4,5,15:08,$55.82,Chip Transaction,-6.16179E+18,Rome,Italy,,3389,,Yes
1515,5,2019,4,5,17:35,$17.96,Chip Transaction,3.18952E+18,Rome,Italy,,5311,,Yes
1515,5,2019,4,6,10:39,$10.97,Chip Transaction,5.50735E+18,Rome,Italy,,4121,,Yes
1515,5,2019,4,6,10:42,$11.05,Chip Transaction,5.50735E+18,Rome,Italy,,4121,,Yes
1515,5,2019,4,9,10:52,$178.77,Chip Transaction,-2.45178E+17,Rome,Italy,,5311,,Yes
1515,5,2019,4,9,13:38,$634.02,Chip Transaction,-8.80451E+18,Rome,Italy,,5712,,Yes
1515,5,2019,4,9,18:07,$158.95,Chip Transaction,6.0514E+18,Rome,Italy,,5310,,Yes
1515,5,2019,4,12,11:55,$12.33,Chip Transaction,6.09856E+18,Rome,Italy,,4214,,Yes
1515,5,2019,4,12,11:56,$18.88,Chip Transaction,-1.6423E+18,Rome,Italy,,5912,,Yes
1518,0,2008,4,17,8:13,$548.93,Online Transaction,-3.65006E+18,ONLINE,,,3007,,Yes
1518,0,2010,8,17,6:13,$36.03,Online Transaction,-1.67718E+18,ONLINE,,,5310,,Yes
1518,0,2010,8,17,6:38,$6.39,Online Transaction,7.0356E+18,ONLINE,,,5311,,Yes
1518,0,2010,8,17,7:04,$94.26,Online Transaction,1.91348E+18,ONLINE,,,5300,Insufficient Balance,Yes
1518,0,2010,8,17,12:15,$107.70,Online Transaction,7.0356E+18,ONLINE,,,5311,,Yes
1518,0,2010,8,17,12:31,$121.00,Online Transaction,1.27047E+18,ONLINE,,,3730,,Yes
1518,0,2010,8,25,10:41,$-121.00,Online Transaction,1.27047E+18,ONLINE,,,3730,,Yes
1518,0,2010,8,25,10:56,$180.85,Online Transaction,1.27047E+18,ONLINE,,,3730,,Yes
1518,1,2016,1,24,11:09,$133.30,Online Transaction,-8.40529E+18,ONLINE,,,5651,,Yes
1518,1,2016,1,24,11:17,$323.64,Online Transaction,4.79601E+18,ONLINE,,,5732,,Yes
1518,1,2016,1,24,13:44,$110.85,Swipe Transaction,-7.92583E+18,Las Vegas,NV,89117,7832,,Yes
1518,1,2016,1,24,13:44,$78.21,Online Transaction,-1.67718E+18,ONLINE,,,5310,,Yes
1519,0,2008,1,13,10:20,$125.58,Online Transaction,3.18952E+18,ONLINE,,,5311,,Yes
1519,0,2008,1,13,14:32,$70.45,Online Transaction,-5.43252E+17,ONLINE,,,5977,,Yes
1519,0,2008,1,13,14:54,$94.75,Online Transaction,1.91348E+18,ONLINE,,,5300,,Yes
1519,0,2008,1,13,15:08,$178.08,Online Transaction,-7.42109E+18,ONLINE,,,5311,,Yes
1519,0,2010,10,21,6:12,$8.10,Online Transaction,-5.21142E+17,ONLINE,,,5815,,Yes
1519,0,2010,10,21,6:20,$102.73,Online Transaction,-5.58112E+18,ONLINE,,,5311,,Yes
1519,0,2010,10,21,7:20,$53.01,Online Transaction,1.83964E+18,ONLINE,,,3000,,Yes
1519,0,2010,10,21,8:19,$47.62,Online Transaction,1.91348E+18,ONLINE,,,5300,,Yes
1519,0,2010,10,21,13:52,$46.20,Online Transaction,1.67088E+18,ONLINE,,,5814,,Yes
1519,0,2010,10,22,9:32,$49.50,Online Transaction,9.05774E+18,ONLINE,,,5311,,Yes
1519,0,2010,10,22,12:01,$163.94,Online Transaction,-6.76107E+18,ONLINE,,,5310,,Yes
1519,0,2010,10,22,15:14,$1.92,Swipe Transaction,-7.02453E+18,Port au Prince,Haiti,,5921,,Yes
1519,0,2010,10,24,9:40,$87.67,Online Transaction,-5.90412E+18,ONLINE,,,5719,,Yes
1519,0,2010,10,24,11:39,$35.59,Online Transaction,-1.67718E+18,ONLINE,,,5310,,Yes
1519,0,2010,10,24,11:46,$69.46,Online Transaction,-5.46792E+18,ONLINE,,,5912,Insufficient Balance,Yes
1519,0,2010,10,24,13:23,$207.61,Online Transaction,-2.45178E+17,ONLINE,,,5311,,Yes
1519,0,2010,10,24,13:29,$7.41,Online Transaction,-5.69364E+18,ONLINE,,,4112,,Yes
1519,0,2010,10,25,5:05,$0.48,Online Transaction,-2.04205E+18,ONLINE,,,5815,,Yes
1519,3,2013,8,18,6:45,$4.94,Online Transaction,-5.21142E+17,ONLINE,,,5815,,Yes
1519,3,2013,8,18,6:55,$39.46,Online Transaction,-4.76596E+18,ONLINE,,,4131,,Yes
1519,3,2013,8,18,9:38,$172.12,Online Transaction,5.76311E+18,ONLINE,,,5310,,Yes
1519,3,2013,8,18,9:42,$73.33,Swipe Transaction,8.12998E+18,Strasburg,OH,44680,5621,,Yes
1519,3,2013,8,18,15:21,$197.35,Online Transaction,3.16246E+18,ONLINE,,,5814,,Yes
1519,3,2013,8,19,7:46,$0.55,Online Transaction,5.2328E+18,ONLINE,,,5814,,Yes
1519,3,2013,8,19,8:22,$112.40,Online Transaction,-3.22076E+18,ONLINE,,,5311,,Yes
1519,3,2013,8,19,8:32,$7.89,Online Transaction,-3.22076E+18,ONLINE,,,5311,,Yes
1519,3,2013,8,19,8:36,$87.45,Online Transaction,8.38425E+17,ONLINE,,,4814,Bad Expiration,Yes
1520,1,2016,7,21,12:06,$140.30,Online Transaction,1.91348E+18,ONLINE,,,5300,,Yes
1520,1,2016,7,21,12:18,$5.95,Online Transaction,1.91348E+18,ONLINE,,,5300,,Yes
1520,1,2016,7,21,14:01,$33.94,Online Transaction,6.66197E+18,ONLINE,,,5211,,Yes
1520,1,2016,7,21,14:16,$14.06,Online Transaction,6.09856E+18,ONLINE,,,4214,,Yes
1520,2,2010,12,21,7:13,$4.13,Online Transaction,7.0356E+18,ONLINE,,,5311,,Yes
1520,2,2010,12,21,10:35,$82.89,Online Transaction,-5.84193E+18,ONLINE,,,4121,,Yes
1520,2,2010,12,21,10:50,$9.47,Online Transaction,6.63873E+18,ONLINE,,,5732,,Yes
1520,2,2010,12,21,15:03,$16.62,Online Transaction,-3.94366E+18,ONLINE,,,5712,,Yes
1520,2,2010,12,21,15:10,$170.29,Swipe Transaction,6.40456E+18,Port au Prince,Haiti,,5310,,Yes
1520,2,2010,12,23,3:43,$413.00,Online Transaction,1.27047E+18,ONLINE,,,3730,,Yes
1520,2,2010,12,23,3:50,$63.62,Online Transaction,-7.14667E+18,ONLINE,,,5970,,Yes
1520,2,2010,12,23,5:02,$63.12,Online Transaction,-2.87577E+18,ONLINE,,,5310,,Yes
1520,2,2010,12,23,8:16,$188.04,Online Transaction,6.13694E+18,ONLINE,,,5045,,Yes
1520,2,2010,12,25,3:10,$391.95,Online Transaction,1.27047E+18,ONLINE,,,3730,,Yes
1520,2,2010,12,25,3:23,$-413.00,Online Transaction,1.27047E+18,ONLINE,,,3730,,Yes
1520,2,2018,1,1,12:28,$52.58,Chip Transaction,-5.67429E+18,Rome,Italy,,5733,,Yes
1520,2,2018,1,1,18:16,$2.81,Chip Transaction,6.99836E+18,Rome,Italy,,5411,,Yes
1520,2,2018,1,3,13:26,$2.63,Chip Transaction,6.0514E+18,Rome,Italy,,5310,,Yes
1520,2,2018,1,4,11:44,$264.00,Chip Transaction,1.90253E+17,Rome,Italy,,3359,,Yes
1520,2,2018,1,4,18:29,$37.62,Chip Transaction,-7.5187E+18,Rome,Italy,,5813,,Yes
1520,2,2018,1,5,12:02,$99.92,Chip Transaction,6.0514E+18,Rome,Italy,,5310,,Yes
1520,2,2018,1,5,19:27,$9.44,Chip Transaction,3.41453E+18,Rome,Italy,,5651,,Yes
1520,2,2018,1,10,16:02,$15.29,Chip Transaction,9.05774E+18,Rome,Italy,,5311,,Yes
1520,2,2018,1,11,11:18,$0.99,Chip Transaction,-3.39554E+18,Rome,Italy,,5311,,Yes
1520,2,2018,1,12,6:03,$-264.00,Chip Transaction,1.90253E+17,Rome,Italy,,3359,,Yes
1520,3,2016,4,10,11:13,$73.99,Swipe Transaction,4.46567E+18,South Salem,NY,10590,5651,,Yes
1520,3,2016,4,10,13:29,$56.57,Online Transaction,5.75302E+18,ONLINE,,,5311,,Yes
1520,3,2016,6,16,11:20,$212.92,Swipe Transaction,-3.04583E+18,Darien,CT,6820,5300,,Yes
1520,3,2016,6,16,14:09,$164.57,Online Transaction,4.79601E+18,ONLINE,,,5732,Bad Expiration,Yes
1520,3,2016,6,16,14:18,$33.63,Online Transaction,3.18952E+18,ONLINE,,,5311,,Yes
1520,4,2000,7,10,10:03,$175.83,Swipe Transaction,-5.58112E+18,Mexico City,Mexico,,5311,,Yes
1520,4,2000,7,10,10:53,$87.47,Swipe Transaction,-2.91654E+18,Mexico City,Mexico,,5719,,Yes
1520,4,2000,7,10,15:38,$101.91,Swipe Transaction,-5.58112E+18,Mexico City,Mexico,,5311,,Yes
1520,4,2000,7,12,14:54,$90.03,Swipe Transaction,-5.58112E+18,Mexico City,Mexico,,5311,,Yes
1522,0,2010,5,16,7:47,$5.78,Online Transaction,3.41453E+18,ONLINE,,,5651,,Yes
1522,0,2010,5,16,7:56,$55.21,Online Transaction,-2.04205E+18,ONLINE,,,5815,,Yes
1522,0,2010,5,16,9:42,$147.22,Online Transaction,1.91348E+18,ONLINE,,,5300,,Yes
1522,0,2010,5,16,10:27,$30.72,Online Transaction,5.2328E+18,ONLINE,,,5814,,Yes
1522,0,2010,5,16,11:01,$135.29,Online Transaction,4.79601E+18,ONLINE,,,5732,,Yes
1522,0,2010,5,16,11:04,$0.18,Online Transaction,2.0865E+17,ONLINE,,,5651,,Yes
1522,0,2010,5,16,16:28,$55.48,Online Transaction,1.91348E+18,ONLINE,,,5300,,Yes
1522,0,2010,5,17,6:46,$392.00,Online Transaction,5.23774E+18,ONLINE,,,3775,,Yes
1522,0,2010,5,17,6:56,$234.66,Online Transaction,6.51585E+18,ONLINE,,,3066,,Yes
1522,0,2010,5,19,23:06,$449.92,Online Transaction,5.23774E+18,ONLINE,,,3775,,Yes
1522,0,2010,5,19,23:15,$-392.00,Online Transaction,5.23774E+18,ONLINE,,,3775,,Yes
1522,2,2013,2,23,20:44,$229.00,Swipe Transaction,7.83406E+18,Banner Elk,NC,28604,3395,,Yes
1522,2,2013,2,23,20:56,$268.27,Swipe Transaction,3.18952E+18,Maiden,NC,28650,5311,,Yes
1522,2,2013,2,24,15:11,$224.44,Online Transaction,5.75302E+18,ONLINE,,,5311,,Yes
1522,2,2013,2,24,21:16,$156.00,Online Transaction,-8.56695E+18,ONLINE,,,3640,,Yes
1522,2,2013,2,24,21:22,$54.59,Online Transaction,7.0356E+18,ONLINE,,,5311,Bad CVV,Yes
1522,2,2013,2,26,17:15,$241.00,Online Transaction,-6.79608E+18,ONLINE,,,4722,,Yes
1522,2,2013,2,28,19:05,$134.50,Swipe Transaction,7.83406E+18,Banner Elk,NC,28604,3395,,Yes
1522,2,2013,3,1,13:46,$-241.00,Online Transaction,-6.79608E+18,ONLINE,,,4722,,Yes
1522,2,2013,3,1,13:48,$109.51,Online Transaction,-6.79608E+18,ONLINE,,,4722,,Yes
1522,2,2013,3,4,19:16,$-156.00,Online Transaction,-8.56695E+18,ONLINE,,,3640,,Yes
1522,2,2013,3,4,19:19,$656.11,Online Transaction,-8.56695E+18,ONLINE,,,3640,,Yes
1522,2,2016,3,17,10:00,$39.33,Online Transaction,-2.04205E+18,ONLINE,,,5815,,Yes
1522,2,2016,3,17,10:14,$818.36,Online Transaction,-7.57659E+18,ONLINE,,,4411,,Yes
1522,2,2016,3,17,12:30,$8.78,Online Transaction,-2.15162E+18,ONLINE,,,5816,,Yes
1522,2,2016,4,24,17:50,$5.46,Chip Transaction,2.00268E+18,Lincolnton,NC,28092,5300,,Yes
1522,2,2016,4,24,17:57,$174.71,Online Transaction,-5.90412E+18,ONLINE,,,5719,,Yes
1523,0,2007,7,21,11:45,$15.44,Online Transaction,-3.22076E+18,ONLINE,,,5311,,Yes
1523,0,2007,7,21,16:30,$43.73,Swipe Transaction,1.84711E+18,Overton,TX,75684,5651,,Yes
1523,0,2007,7,21,20:14,$11.89,Online Transaction,-4.28247E+18,ONLINE,,,4829,,Yes
1523,0,2010,2,28,10:03,$35.55,Online Transaction,-5.21142E+17,ONLINE,,,5815,,Yes
1523,0,2010,2,28,10:23,$235.60,Online Transaction,-3.22076E+18,ONLINE,,,5311,,Yes
1523,0,2010,2,28,10:52,$52.63,Online Transaction,-6.16004E+18,ONLINE,,,4121,,Yes
1523,0,2010,2,28,13:18,$321.00,Online Transaction,-7.80705E+18,ONLINE,,,3684,,Yes
1523,0,2010,3,1,6:35,$106.11,Online Transaction,-2.91654E+18,ONLINE,,,5719,,Yes
1523,0,2010,3,1,6:40,$164.05,Online Transaction,9.05774E+18,ONLINE,,,5311,,Yes
1523,0,2010,3,1,7:07,$105.78,Online Transaction,-3.22076E+18,ONLINE,,,5311,,Yes
1523,0,2010,3,1,11:02,$251.28,Online Transaction,4.9437E+18,ONLINE,,,5816,,Yes
1523,0,2010,3,1,14:27,$51.76,Online Transaction,4.87234E+18,ONLINE,,,5732,,Yes
1523,0,2010,3,1,14:29,$196.15,Online Transaction,-7.42109E+18,ONLINE,,,5311,Bad Expiration,Yes
1523,0,2010,3,1,14:41,$0.04,Online Transaction,-2.45178E+17,ONLINE,,,5311,,Yes
1523,0,2010,3,2,5:38,$219.25,Swipe Transaction,6.40456E+18,Port au Prince,Haiti,,5310,,Yes
1523,0,2010,3,2,6:26,$269.32,Online Transaction,-8.11299E+18,ONLINE,,,4511,,Yes
1523,0,2010,3,2,10:39,$-321.00,Online Transaction,-7.80705E+18,ONLINE,,,3684,,Yes
1523,0,2010,3,2,10:56,$281.14,Online Transaction,-7.80705E+18,ONLINE,,,3684,,Yes
1523,0,2012,7,14,9:55,$91.34,Online Transaction,-3.22076E+18,ONLINE,,,5311,,Yes
1523,0,2012,7,14,14:34,$8.03,Swipe Transaction,4.06963E+18,Marshall,TX,75672,7832,,Yes
1523,0,2012,7,14,14:40,$46.02,Online Transaction,-3.03858E+17,ONLINE,,,5251,,Yes
1523,0,2012,7,15,18:41,$16.33,Online Transaction,9.05774E+18,ONLINE,,,5311,,Yes
1523,0,2012,7,15,19:23,$0.11,Swipe Transaction,-6.25913E+18,Marshall,TX,75670,5932,,Yes
1523,0,2012,7,18,11:59,$8.79,Online Transaction,7.14574E+18,ONLINE,,,5251,,Yes
1523,0,2015,7,21,9:21,$38.72,Online Transaction,-4.28247E+18,ONLINE,,,4829,,Yes
1523,0,2015,7,21,9:29,$188.57,Online Transaction,-4.28247E+18,ONLINE,,,4829,,Yes
1523,0,2015,7,21,10:46,$145.45,Online Transaction,1.91348E+18,ONLINE,,,5300,,Yes
1523,0,2015,7,21,12:15,$101.98,Online Transaction,5.75302E+18,ONLINE,,,5311,,Yes
1523,0,2015,7,21,14:48,$109.19,Chip Transaction,3.531E+18,Lone Star,TX,75668,5813,,Yes
1523,0,2015,7,21,14:49,$480.00,Online Transaction,1.90253E+17,ONLINE,,,3359,,Yes
1523,0,2015,7,22,12:12,$-480.00,Online Transaction,1.90253E+17,ONLINE,,,3359,,Yes
